candidate,opponent,seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,field_counts,market_counts,market_quantities
current,starter,733,0,135613.0,3505.0,132108.0,win,DONE,DONE,1,719,0,0,0.687042,1.2703539000000001,1.5898399400000014,2.728833,2.5258218750022934,"{""BUILD_PASTURE"": 12, ""CARE"": 233, ""COLLECT_FERTILIZER"": 269, ""DIG"": 18, ""DROP"": 79, ""EAST"": 902, ""FEED"": 259, ""HARVEST"": 204, ""NORTH"": 1332, ""PASS"": 1677, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 949, ""WATER"": 745, ""WEST"": 1108}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 210, ""BUY_SEED"": 44, ""HIRE"": 320, ""SELL"": 175}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 538, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 120, ""SELL:MILK"": 241, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 401, ""SELL:WOOL"": 66}"
current,starter,733,1,136662.0,3505.0,133157.0,win,DONE,DONE,1,719,0,0,0.700041,1.3189922,1.584149560000001,20.668292,2.6109196249999513,"{""BUILD_PASTURE"": 12, ""CARE"": 241, ""COLLECT_FERTILIZER"": 273, ""DIG"": 15, ""DROP"": 84, ""EAST"": 921, ""FEED"": 259, ""HARVEST"": 203, ""NORTH"": 1313, ""PASS"": 1686, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 909, ""WATER"": 751, ""WEST"": 1123}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 214, ""BUY_SEED"": 46, ""HIRE"": 320, ""SELL"": 173}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 532, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 120, ""SELL:MILK"": 243, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 391, ""SELL:WOOL"": 68}"
current,random,17,0,134838.0,0.0,134838.0,win,DONE,DONE,1,719,0,0,0.737083,1.4008375000000006,1.7414276200000016,36.312625,2.829469625001366,"{""BUILD_PASTURE"": 12, ""CARE"": 241, ""COLLECT_FERTILIZER"": 264, ""DIG"": 17, ""DROP"": 96, ""EAST"": 997, ""FEED"": 257, ""HARVEST"": 204, ""NORTH"": 1356, ""PASS"": 1527, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 969, ""WATER"": 722, ""WEST"": 1184}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 212, ""BUY_SEED"": 57, ""HIRE"": 323, ""SELL"": 199}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 560, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 264, ""SELL:MELON"": 120, ""SELL:MILK"": 178, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 424, ""SELL:WOOL"": 125}"
current,random,17,1,132556.0,30.0,132526.0,win,DONE,DONE,1,719,0,0,0.747875,1.4002119000000002,1.9349256200000164,30.90675,2.852842791002331,"{""BUILD_PASTURE"": 12, ""CARE"": 249, ""COLLECT_FERTILIZER"": 271, ""DIG"": 11, ""DROP"": 83, ""EAST"": 933, ""FEED"": 267, ""HARVEST"": 210, ""NORTH"": 1289, ""PASS"": 1582, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 977, ""WATER"": 773, ""WEST"": 1138}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 54, ""HIRE"": 321, ""SELL"": 196}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 539, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 39, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 120, ""SELL:MILK"": 140, ""SELL:STRAWBERRY"": 130, ""SELL:WHEAT"": 404, ""SELL:WOOL"": 169}"
current,random,42,0,129679.0,0.0,129679.0,win,DONE,DONE,1,719,0,0,0.745916,1.3851955000000002,1.6680581800000025,33.245167,2.757985666998138,"{""BUILD_PASTURE"": 12, ""CARE"": 238, ""COLLECT_FERTILIZER"": 267, ""DIG"": 28, ""DROP"": 83, ""EAST"": 933, ""FEED"": 255, ""HARVEST"": 193, ""NORTH"": 1297, ""PASS"": 1604, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 104, ""SOUTH"": 968, ""WATER"": 720, ""WEST"": 1158}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 202, ""BUY_SEED"": 52, ""HIRE"": 319, ""SELL"": 200}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 518, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 267, ""SELL:MELON"": 119, ""SELL:MILK"": 180, ""SELL:STRAWBERRY"": 117, ""SELL:WHEAT"": 397, ""SELL:WOOL"": 107}"
current,random,42,1,137903.0,0.0,137903.0,win,DONE,DONE,1,719,0,0,0.7395,1.4238164000000002,1.8420851200000006,32.150167,2.9257310000029975,"{""BUILD_PASTURE"": 12, ""CARE"": 239, ""COLLECT_FERTILIZER"": 270, ""DIG"": 18, ""DROP"": 84, ""EAST"": 885, ""FEED"": 260, ""HARVEST"": 207, ""NORTH"": 1330, ""PASS"": 1626, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 1000, ""WATER"": 751, ""WEST"": 1118}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 51, ""HIRE"": 321, ""SELL"": 182}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 534, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 116, ""SELL:MILK"": 227, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 405, ""SELL:WOOL"": 76}"
current,random,2026,0,134647.0,160.0,134487.0,win,DONE,DONE,1,719,0,0,0.760458,1.4867705000000002,1.8865038200000033,31.684208,2.93492816700018,"{""BUILD_PASTURE"": 12, ""CARE"": 247, ""COLLECT_FERTILIZER"": 272, ""DIG"": 19, ""DROP"": 100, ""EAST"": 959, ""FEED"": 260, ""HARVEST"": 204, ""NORTH"": 1332, ""PASS"": 1530, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 959, ""WATER"": 747, ""WEST"": 1181}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 210, ""BUY_SEED"": 59, ""HIRE"": 322, ""SELL"": 189}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 538, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 120, ""SELL:MILK"": 176, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 392, ""SELL:WOOL"": 127}"
current,random,2026,1,131585.0,0.0,131585.0,win,DONE,DONE,1,719,0,0,0.774833,1.4466920000000005,1.8192488200000028,2.630333,2.871839166000427,"{""BUILD_PASTURE"": 12, ""CARE"": 249, ""COLLECT_FERTILIZER"": 276, ""DIG"": 11, ""DROP"": 93, ""EAST"": 934, ""FEED"": 266, ""HARVEST"": 209, ""NORTH"": 1334, ""PASS"": 1575, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 1006, ""WATER"": 760, ""WEST"": 1118}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 187, ""BUY_SEED"": 55, ""HIRE"": 323, ""SELL"": 200}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 536, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 276, ""SELL:MELON"": 120, ""SELL:MILK"": 134, ""SELL:STRAWBERRY"": 130, ""SELL:WHEAT"": 401, ""SELL:WOOL"": 175}"
current,random,217,0,131624.0,0.0,131624.0,win,DONE,DONE,1,719,0,0,0.821459,1.4988083,2.1009645000000066,20.391291,3.0547915420029312,"{""BUILD_PASTURE"": 12, ""CARE"": 228, ""COLLECT_FERTILIZER"": 265, ""DIG"": 17, ""DROP"": 78, ""EAST"": 935, ""FEED"": 261, ""HARVEST"": 201, ""NORTH"": 1338, ""PASS"": 1541, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 996, ""WATER"": 762, ""WEST"": 1137}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 209, ""BUY_SEED"": 53, ""HIRE"": 320, ""SELL"": 184}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 534, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 41, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 265, ""SELL:MELON"": 119, ""SELL:MILK"": 189, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 402, ""SELL:WOOL"": 98}"
current,random,217,1,124981.0,0.0,124981.0,win,DONE,DONE,1,719,0,0,0.7805,1.4651295,1.7193125600000028,35.527167,2.885832459000085,"{""BUILD_PASTURE"": 12, ""CARE"": 228, ""COLLECT_FERTILIZER"": 271, ""DIG"": 21, ""DROP"": 80, ""EAST"": 913, ""FEED"": 257, ""HARVEST"": 198, ""NORTH"": 1296, ""PASS"": 1677, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 105, ""SOUTH"": 953, ""WATER"": 766, ""WEST"": 1101}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 196, ""BUY_SEED"": 57, ""HIRE"": 320, ""SELL"": 182}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 531, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 42, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 117, ""SELL:MILK"": 173, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 412, ""SELL:WOOL"": 111}"
current,random,317,0,133437.0,0.0,133437.0,win,DONE,DONE,1,719,0,0,0.767417,1.4945788999999998,1.8016650600000006,22.472542,2.95279366700197,"{""BUILD_PASTURE"": 12, ""CARE"": 224, ""COLLECT_FERTILIZER"": 270, ""DIG"": 19, ""DROP"": 75, ""EAST"": 903, ""FEED"": 258, ""HARVEST"": 190, ""NORTH"": 1288, ""PASS"": 1691, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 970, ""WATER"": 761, ""WEST"": 1100}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 199, ""BUY_SEED"": 49, ""HIRE"": 319, ""SELL"": 174}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 530, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 119, ""SELL:MILK"": 214, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 391, ""SELL:WOOL"": 75}"
current,random,317,1,141049.0,0.0,141049.0,win,DONE,DONE,1,719,0,0,0.786917,1.4949250000000003,1.7733855600000026,2.195959,2.9757637080001587,"{""BUILD_PASTURE"": 12, ""CARE"": 243, ""COLLECT_FERTILIZER"": 273, ""DIG"": 20, ""DROP"": 82, ""EAST"": 926, ""FEED"": 263, ""HARVEST"": 208, ""NORTH"": 1294, ""PASS"": 1666, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 105, ""SOUTH"": 946, ""WATER"": 770, ""WEST"": 1102}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 208, ""BUY_SEED"": 47, ""HIRE"": 321, ""SELL"": 185}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 543, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 119, ""SELL:MILK"": 233, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 411, ""SELL:WOOL"": 82}"
